GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;PoolC;Gold;2;;;Wolf;Ines;Kolbe;Sabine;Krix;Fabian;Fringes;Thorsten;2;6;2;6;2;;;;;;
GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;PoolC;Gold;2;;;Kocharyan;Aram;Gonzalez;Alvaro;Krix;Fabian;Fringes;Thorsten;2;6;0;6;1;;;;;;
GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;PoolD;Gold;2;;;Hirsch;Laura;Hirsch;Katharina;Rosa;Lukas;Ohlmeier;Stephan;2;6;2;6;4;;;;;;
GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;PoolD;Gold;2;;;Hirsch;Laura;Hirsch;Katharina;Werchau;Michael;Wendel;Patrick;2;6;2;7;6;;;;;;
GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;PoolD;Gold;2;;;Werchau;Michael;Wendel;Patrick;Rosa;Lukas;Ohlmeier;Stephan;2;6;0;6;3;;;;;;
GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;KO1;Gold;2;;;Kocharyan;Aram;Gonzalez;Alvaro;Witthüser;Michael;Silberbach;Jörg;2;6;4;6;2;;;;;;
GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;KO2;Gold;2;;;Witthüser;Michael;Silberbach;Jörg;Hirsch;Laura;Hirsch;Katharina;2;6;1;6;1;;;;;;
GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;KO2;Gold;2;;;Kocharyan;Aram;Gonzalez;Alvaro;Vöhl;Heiko;Janzen;Carsten;2;6;1;6;1;;;;;;
GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;POS3;Gold;2;;;Vöhl;Heiko;Janzen;Carsten;Hirsch;Laura;Hirsch;Katharina;2;7;6;6;2;;;;;;
GERMANY;GPS 500 Leipzig 2021 - Herren;GPS-500;MO;05.06.2021;;;PoolA;Gold;2;;;Eichentopf;Conrad;Schwarzmann;Thomas;Rodriguez Osorio;Rodriguez;Miklitz;Uwe Dieter;2;6;1;6;0;;;;;;
GERMANY;GPS 500 Leipzig 2021 - Herren;GPS-500;MO;05.06.2021;;;PoolA;Gold;2;;;Gladysz;Marc;Bosselmann;Lars;Rodriguez Osorio;Rodriguez;Miklitz;Uwe Dieter;2;6;1;6;0;;;;;;
GERMANY;GPS 500 Leipzig 2021 - Herren;GPS-500;MO;05.06.2021;;;PoolA;Gold;2;;;Gladysz;Marc;Bosselmann;Lars;Eichentopf;Conrad;Schwarzmann;Thomas;2;6;3;6;3;;;;;;
GERMANY;GPS 500 Leipzig 2021 - Herren;GPS-500;MO;05.06.2021;;;PoolB;Gold;2;;;Gattner;Markus;Vallasciani;Fabricio;Kim;Yor-Myoung;Mason;Ross;2;6;0;6;1;;;;;;
GERMANY;GPS 500 Leipzig 2021 - Herren;GPS-500;MO;05.06.2021;;;PoolB;Gold;2;;;Truempler;Erik;Busch;Martin;Kim;Yor-Myoung;Mason;Ross;2;6;0;6;1;;;;;;
GERMANY;GPS 500 Leipzig 2021 - Herren;GPS-500;MO;05.06.2021;;;KO4;Gold;2;;;Gladysz;Marc;Bosselmann;Lars;Eichentopf;Conrad;Schwarzmann;Thomas;2;6;3;6;2;;;;;;
GERMANY;GPS 500 Leipzig 2021 - Herren;GPS-500;MO;05.06.2021;;;KO4;Gold;2;;;Truempler;Erik;Busch;Martin;Gattner;Markus;Vallasciani;Fabricio;2;6;1;6;2;;;;;;
GERMANY;GPS 500 Leipzig 2021 - Herren;GPS-500;MO;05.06.2021;;;KO4;Gold;2;;;Rodriguez Osorio;Jose;Miklitz;Uwe Dieter;Yor-Myoung;Kim;Ross;Mason;2;4;6;6;4;6;2;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;PoolA;Gold;2;;;Hafer;Andreas;Nassner;Malte;Hirschleber;Rolf;Ziegert;Björn;2;6;0;6;0;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;PoolA;Gold;2;;;Schwarz;Alexander;Brokoriow;Danny;Brunotte;Jörg;Wellmer;Björn;2;6;1;6;3;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;PoolA;Gold;2;;;Hirschleber;Rolf;Ziegert;Björn;Brunotte;Jörg;Wellmer;Björn;2;6;3;6;7;1;0;;;;
