NPB-100-1K;MO;24.02.2019;;;KO1;Gold;2;Fred;van Ruissen;Jack;Engelaar;Jeroen;Aarse;Edwin;Oosterhof;2;6;0;5;7;8;10
NPB-100-HK;MO;24.02.2019;;;PoolA;Gold;3;Charlie;Koper;Steven;Gilberts;Mike;Hupkens;Anthony;Peskens;2;6;2;6;2;;
NPB-100-HK;MO;24.02.2019;;;PoolA;Gold;3;Peter;Bruijsten;Peter;Amerika;Charlie;Koper;Steven;Gilberts;2;6;1;6;0;;
NPB-100-HK;MO;24.02.2019;;;PoolA;Gold;3;Peter;Bruijsten;Peter;Amerika;Mike;Hupkens;Anthony;Peskens;2;6;0;6;1;;
NPB-100-HK;MO;24.02.2019;;;PoolB;Gold;3;Gertjan;Commandeur;Pieter;Bakker;Giovanni;Bos;Menno;Nolten;2;6;7;1;6;;
NPB-100-HK;MO;24.02.2019;;;PoolB;Gold;3;Pjotr;van Dalfsen;Berend;Boers;Gertjan;Commandeur;Pieter;Bakker;2;6;2;6;0;;
NPB-100-HK;MO;24.02.2019;;;PoolB;Gold;3;Pjotr;van Dalfsen;Berend;Boers;Giovanni;Bos;Menno;Nolten;2;6;1;6;2;;
NPB-100-HK;MO;24.02.2019;;;PoolC;Gold;3;Xander;Aue;Bart;Brandon;Erik;de Wit;Leander;van der Vaart;2;0;0;6;0;;
NPB-100-HK;MO;24.02.2019;;;PoolC;Gold;3;Marnick;Ryckaert;Víctor;van Ruissen;Xander;Aue;Bart;Brandon;2;6;1;6;1;;
NPB-100-HK;MO;24.02.2019;;;PoolC;Gold;3;Marnick;Ryckaert;Víctor;van Ruissen;Erik;de Wit;Leander;van der Vaart;2;0;0;6;0;;
NPB-100-HK;MO;24.02.2019;;;PoolD;Gold;3;Mathijs;Ter Haar;Bram;Kuitert;Robin;de Leeuw;Bart;Eggink;2;6;4;7;6;;
NPB-100-HK;MO;24.02.2019;;;PoolD;Gold;3;Sten;Richters;Arwin;Romeijn;Mathijs;Ter Haar;Bram;Kuitert;2;6;2;6;3;;
NPB-100-HK;MO;24.02.2019;;;PoolD;Gold;3;Sten;Richters;Arwin;Romeijn;Robin;de Leeuw;Bart;Eggink;2;6;7;1;6;;
NPB-100-HK;MO;24.02.2019;;;KO8;Gold;2;Peter;Bruijsten;Peter;Amerika;Bye;Bye;Bye;Bye;2;6;0;6;0;;
NPB-100-HK;MO;24.02.2019;;;KO8;Gold;2;Charlie;Koper;Steven;Gilberts;Mike;Hupkens;Anthony;Peskens;2;6;2;6;2;;
NPB-100-HK;MO;24.02.2019;;;KO8;Gold;2;Robin;de Leeuw;Bart;Eggink;Bye;Bye;Bye;Bye;2;6;0;6;0;;
NPB-100-HK;MO;24.02.2019;;;KO8;Gold;2;Sten;Richters;Arwin;Romeijn;Mathijs;Ter Haar;Bram;Kuitert;2;6;3;6;2;;
NPB-100-HK;MO;24.02.2019;;;KO8;Gold;2;Marnick;Ryckaert;Víctor;van Ruissen;Bye;Bye;Bye;Bye;2;6;0;6;0;;
NPB-100-HK;MO;24.02.2019;;;KO8;Gold;2;Xander;Aue;Bart;Brandon;Bye;Bye;Bye;Bye;2;6;0;6;0;;
NPB-100-HK;MO;24.02.2019;;;KO8;Gold;2;Gertjan;Commandeur;Pieter;Bakker;Giovanni;Bos;Menno;Nolten;2;6;7;1;6;;
NPB-100-HK;MO;24.02.2019;;;KO8;Gold;2;Pjotr;van Dalfsen;Berend;Boers;Bye;Bye;Bye;Bye;2;6;0;6;0;;
NPB-100-HK;MO;24.02.2019;;;KO4;Gold;2;Peter;Bruijsten;Peter;Amerika;Charlie;Koper;Steven;Gilberts;2;6;1;6;0;;
NPB-100-HK;MO;24.02.2019;;;KO4;Gold;2;Robin;de Leeuw;Bart;Eggink;Sten;Richters;Arwin;Romeijn;2;7;6;6;1;;
NPB-100-HK;MO;24.02.2019;;;KO4;Gold;2;Marnick;Ryckaert;Víctor;van Ruissen;Xander;Aue;Bart;Brandon;2;6;1;6;1;;
NPB-100-HK;MO;24.02.2019;;;KO4;Gold;2;Giovanni;Bos;Menno;Nolten;Pjotr;van Dalfsen;Berend;Boers;2;1;6;2;6;;
NPB-100-HK;MO;24.02.2019;;;KO2;Gold;2;Peter;Bruijsten;Peter;Amerika;Robin;de Leeuw;Bart;Eggink;2;6;1;6;1;;
NPB-100-HK;MO;24.02.2019;;;KO2;Gold;2;Marnick;Ryckaert;Víctor;van Ruissen;Pjotr;van Dalfsen;Berend;Boers;2;6;4;7;5;;
NPB-100-HK;MO;24.02.2019;;;KO1;Gold;2;Peter;Bruijsten;Peter;Amerika;Marnick;Ryckaert;Víctor;van Ruissen;2;6;4;6;1;;
NPB-100-HK;WO;24.02.2019;;;PoolA;Gold;3;Josien;Boverhof;Susanne;Munting;Mirjam;van Roer;Ingeborg;Möller;2;0;0;6;0;;
NPB-100-HK;WO;24.02.2019;;;PoolA;Gold;3;Milou;Ettekoven;Marcella;Koek;Josien;Boverhof;Susanne;Munting;2;6;2;6;0;;
NPB-100-HK;WO;24.02.2019;;;PoolA;Gold;3;Milou;Ettekoven;Marcella;Koek;Mirjam;van Roer;Ingeborg;Möller;2;0;0;6;0;;
NPB-100-HK;WO;24.02.2019;;;PoolB;Gold;3;Sanne;Bouma;Kim;Heneweer-van Duin;Ina;van Lavieren;Natalie;van der Horst;2;0;0;0;6;;
NPB-100-HK;WO;24.02.2019;;;PoolB;Gold;3;Ina;van Lavieren;Natalie;van der Horst;Karlien;Bijlsma;Hester;Witvoet;2;1;6;2;6;;
NPB-100-HK;WO;24.02.2019;;;PoolB;Gold;3;Sanne;Bouma;Kim;Heneweer-van Duin;Karlien;Bijlsma;Hester;Witvoet;2;0;0;0;6;;
NPB-100-HK;WO;24.02.2019;;;KO2;Gold;2;Milou;Ettekoven;Marcella;Koek;Josien;Boverhof;Susanne;Munting;2;6;2;6;0;;
NPB-100-HK;WO;24.02.2019;;;KO2;Gold;2;Ina;van Lavieren;Natalie;van der Horst;Karlien;Bijlsma;Hester;Witvoet;2;1;6;2;6;;
