GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO2;Gold;2;;;Schäfer;Germán;Grachev;Maxim;Bruijsten;Peter;Greif;Torsten;2;3;6;7;6;6;3;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO2;Gold;2;;;Sotiriu;Kristopher;Ederer;Matthias;Lingen;Daniel;Panske;Claudius;2;6;4;6;4;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO1;Gold;2;;;Schäfer;Germán;Grachev;Maxim;Sotiriu;Kristopher;Ederer;Matthias;2;1;6;6;4;6;3;;;;
GERMANY;Berliner Open 2016 - Damen;GPS-WOMEN;WO;08.05.2016;;;PoolA;Gold;5;;;Moreno;Belén;Moreno;Alba;Pulido Serrano;Laura;Rösler;Anita;2;2;6;1;6;;;;;;
GERMANY;Berliner Open 2016 - Damen;GPS-WOMEN;WO;08.05.2016;;;PoolA;Gold;5;;;Moreno;Belén;Moreno;Alba;Ledesma;Paula Lucía;Frowein;Ana;2;1;6;2;6;;;;;;
GERMANY;Berliner Open 2016 - Damen;GPS-WOMEN;WO;08.05.2016;;;PoolA;Gold;5;;;Moreno;Belén;Moreno;Alba;Castillo;Tracy;Langerbein;Caroline;2;0;6;1;6;;;;;;
GERMANY;Berliner Open 2016 - Damen;GPS-WOMEN;WO;08.05.2016;;;PoolA;Gold;5;;;Moreno;Belén;Moreno;Alba;Pielot;Cora;Schmidt;Sabine;2;6;4;7;5;;;;;;
GERMANY;Berliner Open 2016 - Damen;GPS-WOMEN;WO;08.05.2016;;;PoolA;Gold;5;;;Pulido Serrano;Laura;Rösler;Anita;Ledesma;Paula Lucía;Frowein;Ana;2;3;6;4;6;;;;;;
GERMANY;Berliner Open 2016 - Damen;GPS-WOMEN;WO;08.05.2016;;;PoolA;Gold;5;;;Pulido Serrano;Laura;Rösler;Anita;Castillo;Tracy;Langerbein;Caroline;2;0;6;0;6;;;;;;
GERMANY;Berliner Open 2016 - Damen;GPS-WOMEN;WO;08.05.2016;;;PoolA;Gold;5;;;Pulido Serrano;Laura;Rösler;Anita;Pielot;Cora;Schmidt;Sabine;2;6;1;6;2;;;;;;
