I Kölner Open 2019 - Damen;GPS-WOMEN;WO;19/05/2019;;;PoolA;Gold;4;Mallavia;Alejandra;Weber;Sarah;Correa Merlassino;Victoria;García Gallego;Rebeca Susana;2;6;1;6;0;;
I Kölner Open 2019 - Damen;GPS-WOMEN;WO;19/05/2019;;;PoolA;Gold;4;de Anta;Celia;Kolbe;Sabine;Bachmann;Sarah;Janssen;Hilke;2;6;1;6;0;;
I Kölner Open 2019 - Damen;GPS-WOMEN;WO;19/05/2019;;;PoolA;Gold;4;Mallavia;Alejandra;Weber;Sarah;Bachmann;Sarah;Janssen;Hilke;2;3;6;6;4;1;0
I Kölner Open 2019 - Damen;GPS-WOMEN;WO;19/05/2019;;;PoolA;Gold;4;de Anta;Celia;Kolbe;Sabine;Correa Merlassino;Victoria;García Gallego;Rebeca Susana;2;6;0;6;0;;
I Kölner Open 2019 - Herren A;GPS-1000;MO;19/05/2019;;;PoolA;Gold;4;Thavisin;Ben;Royer Guelfi;Heitor;Drerup;Matthias;Hennet;Marcelo;2;3;6;6;1;1;0
I Kölner Open 2019 - Herren A;GPS-1000;MO;19/05/2019;;;PoolA;Gold;4;Bierschel;Ingo;Holzmüller;André;Blanchart;Fernando;García Grumbach;Lorenzo;2;0;6;7;5;0;1
I Kölner Open 2019 - Herren A;GPS-1000;MO;19/05/2019;;;PoolA;Gold;4;Thavisin;Ben;Royer Guelfi;Heitor;Bierschel;Ingo;Holzmüller;André;2;6;3;6;3;;
I Kölner Open 2019 - Herren A;GPS-1000;MO;19/05/2019;;;PoolA;Gold;4;Drerup;Matthias;Hennet;Marcelo;Blanchart;Fernando;García Grumbach;Lorenzo;2;4;6;4;6;;
I Kölner Open 2019 - Herren A;GPS-1000;MO;19/05/2019;;;PoolA;Gold;4;Thavisin;Ben;Royer Guelfi;Heitor;Blanchart;Fernando;García Grumbach;Lorenzo;2;6;4;6;4;;
I Kölner Open 2019 - Herren A;GPS-1000;MO;19/05/2019;;;PoolA;Gold;4;Drerup;Matthias;Hennet;Marcelo;Bierschel;Ingo;Holzmüller;André;2;6;4;7;6;;
