Id.de Torneo;Nombre Torneo;Categoria;Sexo;Fecha Torneo;Club1;Club2;Fase;Categ.;Par;Pais1;Pais2;Jugador 1 Race.Apellidos;Jugador 1 Race.Nombre;Jugador 2 Race.Apellidos;Jugador 2 Race.Nombre;Jugador 3 Race.Nombre;Jugador 3 Race.Apellidos;Jugador 4 Race.Nombre;Jugador 4 Race.Apellidos;Set-1-P1;Set-1-P2;Set-2-P1;Set-2-P2;Set-3-P1;Set-3-P2
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16P;Gold;2;;;Viuda Hernández;Alfonso;Capitani;Alex;Jaime;Muñoz Enrile;Javier;García Mora;6;7;3;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16P;Gold;2;;;Gaspar Campos;José Carlos;Zapata Pizarro;Teodoro Víctor;Karlos;Rodríguez Vidal;Francisco;Alameda Robles;6;1;6;2;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16P;Gold;2;;;Bye;Bye;Bye;Bye;Denis Tomás;Perino;Jorge;Ruiz Gutiérrez;0;6;0;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16P;Gold;2;;;Ramírez del Campo;Iván;Coello Manso;Arturo;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16P;Gold;2;;;Gutiérrez Albizu;Cristian;Redondo Méndez;Javier;Arnau;Ayats Delgado;José;Solano Marmolejo;5;7;4;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16P;Gold;2;;;Bergeron;Johan;Blanque;Bastien;Mario;del Castillo Marín;Javier;Pérez Morillas;7;5;6;7;3;6
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16P;Gold;2;;;Bye;Bye;Bye;Bye;Sergio;Alba Sánchez;Francisco Manuel;Gil Morales;0;6;0;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16P;Gold;2;;;Valdés González;Javier;Restivo;Juan Manuel;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16P;Gold;2;;;Mouliaa López;José María;Suescún;Nicolás;Jorge;Señorán Frutuoso;Javier;Rodríguez Márquez;7;6;6;1;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16P;Gold;2;;;González Barahona;Javier;Moya Sos;Armando;Jairo José;Bautista Ortiz;Marta;Borrero Fernández de la Puente;6;3;6;1;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16P;Gold;2;;;Bye;Bye;Bye;Bye;Rafael;Méndez Ruiz;Diego;Ramos;0;6;0;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8P;Gold;2;;;González Gadea;Ignacio;Nerone;Sebastián;Antonio;Luque Aragón;Jon;Sanz Zalba;4;6;6;3;3;6
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8P;Gold;2;;;Tison;Benjamin;Scatena;Jeremy;Miguel Ángel;Solbes Llorens;Jorge;Martínez Sánchez;6;4;3;6;6;3
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8P;Gold;2;;;Sans Riola;Antón;Zaratiegui Pedrosa;Íñigo;Jaime;Muñoz Enrile;Javier;García Mora;6;3;6;4;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8P;Gold;2;;;Gaspar Campos;José Carlos;Zapata Pizarro;Teodoro Víctor;Denis Tomás;Perino;Jorge;Ruiz Gutiérrez;5;7;6;3;6;4
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8P;Gold;2;;;Ramírez del Campo;Iván;Coello Manso;Arturo;Arnau;Ayats Delgado;José;Solano Marmolejo;6;0;7;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8P;Gold;2;;;del Castillo Marín;Mario;Pérez Morillas;Javier;Sergio;Alba Sánchez;Francisco Manuel;Gil Morales;6;7;2;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8P;Gold;2;;;Valdés González;Javier;Restivo;Juan Manuel;José María;Mouliaa López;Nicolás;Suescún;6;2;6;2;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8P;Gold;2;;;González Barahona;Javier;Moya Sos;Armando;Rafael;Méndez Ruiz;Diego;Ramos;7;5;7;5;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO4P;Gold;2;;;Luque Aragón;Antonio;Sanz Zalba;Jon;Benjamin;Tison;Jeremy;Scatena;4;6;6;3;6;4
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO4P;Gold;2;;;Sans Riola;Antón;Zaratiegui Pedrosa;Íñigo;José Carlos;Gaspar Campos;Teodoro Víctor;Zapata Pizarro;5;7;3;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO4P;Gold;2;;;Ramírez del Campo;Iván;Coello Manso;Arturo;Sergio;Alba Sánchez;Francisco Manuel;Gil Morales;6;7;2;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO4P;Gold;2;;;Valdés González;Javier;Restivo;Juan Manuel;Javier;González Barahona;Armando;Moya Sos;2;6;3;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Galán Romo;Alba;Lebrón Chincoa;Juan;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16;Gold;2;;;González Barahona;Javier;Moya Sos;Armando;Javier;Martínez Vázquez;Adrián;Blanco Antelo;4;6;6;7;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16;Gold;2;;;Rubio Pérez;Gonzalo;Fuster Simarro;Christian;Víctor;Ruiz Remedios;José Antonio;García Diestro;6;2;3;6;4;6
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16;Gold;2;;;Nieto Ruiz;Jorge;Rico Dasi;Javier;Antonio;Fernández Cano;Juan Carlos;Díaz Martín;6;3;3;6;6;7
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16;Gold;2;;;Ruiz González;Javier;Botello Cohen;Uri;Álvaro;Cepero Rodríguez;Pablo;Lijó Santos;7;6;6;4;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16;Gold;2;;;Valdés González;Javier;Restivo;Juan Manuel;Simone;Cremona;Germán;Tamame;6;2;6;4;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16;Gold;2;;;Gaspar Campos;José Carlos;Zapata Pizarro;Teodoro Víctor;Michele;Bruno;Andrés;Britos;6;1;4;6;6;1
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16;Gold;2;;;Bye;Bye;Bye;Bye;Maximiliano;Sánchez;Matías ;Díaz Sangiorgio;0;6;0;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16;Gold;2;;;Stupaczuk;Franco;Sanyo Gutiérrez;Carlos Daniel;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16;Gold;2;;;González Luque;Jerónimo;Allemandi;Adrián;Antonio;Luque Aragón;Jon;Sanz Zalba;6;4;6;4;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16;Gold;2;;;Sans Riola;Antón;Zaratiegui Pedrosa;Íñigo;Iván;Ramírez del Campo;Arturo;Coello Manso;1;6;2;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16;Gold;2;;;Moyano Martín;Ramiro;Capra;Gonzalo;Agustín;Gómez Silingo;Martín;di Nenno;1;6;1;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16;Gold;2;;;Chingotto;Federico;Tello;Juan;Sergio;Alba Sánchez;Francisco Manuel;Gil Morales;6;1;3;6;6;3
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16;Gold;2;;;Bergamini;Lucas;Lamperti;Miguel;Agustín;Gutiérrez;Juan Cruz;Belluati López;7;5;6;0;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16;Gold;2;;;Rico Dasi;José;Moreno Carrasco;Ernesto;Maximiliano;Grabriel Martínez;Agustín;Gutiérrez;6;4;6;1;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO16;Gold;2;;;Bye;Bye;Bye;Bye;Agustín;Tapia;Fernando;Belasteguín;6;0;6;0;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8;Gold;2;;;Galán Romo;Alba;Lebrón Chincoa;Juan;Javier;González Barahona;Adrián;Blanco Antelo;6;0;6;3;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8;Gold;2;;;Ruiz Remedios;Víctor;García Diestro;José Antonio;Antonio;Fernández Cano;Juan Carlos;Díaz Martín;2;6;7;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8;Gold;2;;;Ruiz González;Javier;Botello Cohen;Uri;Javier;Valdés González;Juan Manuel;Restivo;7;5;6;3;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8;Gold;2;;;Gaspar Campos;José Carlos;Zapata Pizarro;Teodoro Víctor;Maximiliano;Sánchez;Matías ;Díaz Sangiorgio;4;6;3;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8;Gold;2;;;Stupaczuk;Franco;Sanyo Gutiérrez;Carlos Daniel;Jerónimo;González Luque;Adrián;Allemandi;6;1;6;2;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8;Gold;2;;;Ramírez del Campo;Iván;Lebrón Chincoa;Juan;Agustín;Gómez Silingo;Martín;di Nenno;6;7;4;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8;Gold;2;;;Chingotto;Federico;Tello;Juan;Lucas;Bergamini;Miguel;Lamperti;6;2;7;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8;Gold;2;;;Rico Dasi;José;Moreno Carrasco;Ernesto;Agustín;Tapia;Fernando;Belasteguín;7;6;4;6;6;7
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO4;Gold;2;;;Galán Romo;Alba;Lebrón Chincoa;Juan;Antonio;Fernández Cano;Juan Carlos;Díaz Martín;6;3;6;2;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO4;Gold;2;;;Ruiz González;Javier;Botello Cohen;Uri;Maximiliano;Sánchez;Matías ;Díaz Sangiorgio;6;1;7;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO4;Gold;2;;;Stupaczuk;Franco;Sanyo Gutiérrez;Carlos Daniel;Agustín;Gómez Silingo;Martín;di Nenno;2;6;6;2;6;7
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO4;Gold;2;;;Chingotto;Federico;Tello;Juan;Agustín;Tapia;Fernando;Belasteguín;6;7;0;0;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO2;Gold;2;;;Galán Romo;Alba;Lebrón Chincoa;Juan;Javier;Ruiz González;Uri;Botello Cohen;4;6;3;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO2;Gold;2;;;Gómez Silingo;Agustín;di Nenno;Martín;Agustín;Tapia;Fernando;Belasteguín;0;6;2;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO1;Gold;2;;;Ruiz González;Javier;Botello Cohen;Uri;Agustín;Tapia;Fernando;Belasteguín;1;6;4;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8PP;Gold;2;;;Gómez Rivas;Mónica;Cabrejas Ruiz;Ana María;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8PP;Gold;2;;;Rodríguez Garcia;Eunice Maria;Rodríguez Garcia;Priscila;Marta;Pérez Arias;Marta;Quevedo Alvare;3;6;6;3;4;6
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8PP;Gold;2;;;Campigotto;Francesca;Petrelli;Carolina;Claudia Jésica;Fernández García;Alexandra;Torralba Ladunca;7;5;6;2;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8PP;Gold;2;;;Grosheva Mola;Stefania;Marcos Durán;Raúl;Carlotta;Casali Vannicelli;Claudia;Jensen Sirvent;0;6;0;6;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8PP;Gold;2;;;Fernandes;João Francisco;Ribeiro;Patrícia Maria;Adriana;Elcoroiribe Baqué;Alba;Pérez Corral;6;0;6;0;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8PP;Gold;2;;;Noemi Cascella;Claudia;Ligotti;Francesca;Erika;Zanchetta;Emily;Stellato;2;6;0;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8PP;Gold;2;;;Masseron Laviaguerre Silva;Rafaella;Vano;Lorena;Alessia;la Monaca;Sara;D'Ambrogio;6;7;6;5;6;4
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8PP;Gold;2;;;Bye;Bye;Bye;Bye;Patricia;Martínez Fortún;Martina;Fassio Goyeneche;0;6;0;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8P;Gold;2;;;Tenorio;Catalina;Bidahorria;Julieta Evangelina;Rafaella;Masseron Laviaguerre Silva;Lorena;Vano;6;1;6;0;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8P;Gold;2;;;Martínez Fortún;Patricia;Fassio Goyeneche;Martina;Alessia;la Monaca;Sara;D'Ambrogio;6;3;6;2;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8P;Gold;2;;;Grosheva Mola;Stefania;Marcos Durán;Raúl;Marta;Pérez Arias;Marta;Quevedo Alvare;3;6;1;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8P;Gold;2;;;Casali Vannicelli;Carlotta;Jensen Sirvent;Claudia;Bárbara;las Heras Monterde;Isabel;Domínguez Munaiz;4;6;6;2;4;6
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8P;Gold;2;;;Martínez Lobo;Marina;Paz;Celeste;Francesca;Campigotto;Carolina;Petrelli;7;5;6;2;;
WPT;Sardegna Open 2020 - Masculino;WPT-OPEN;MO;14.09.2020;;;KO8P;Gold;2;;;Fernandes;João Francisco;Ribeiro;Patrícia Maria;Laura;Clergue;Léa;Godallier;3;6;5;7;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8P;Gold;2;;;Bonilla Torres;Laia;Vivancos Vivancos;Nuria;Erika;Zanchetta;Emily;Stellato;4;6;5;7;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8P;Gold;2;;;Gómez Rivas;Mónica;Cabrejas Ruiz;Ana María;Andreína;de los Santos Sarasúa;Julia;Polo Bautista;5;7;2;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO4P;Gold;2;;;Tenorio;Catalina;Bidahorria;Julieta Evangelina;Patricia;Martínez Fortún;Martina;Fassio Goyeneche;6;1;6;1;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO4P;Gold;2;;;Pérez Arias;Marta;Quevedo Alvare;Marta;Bárbara;las Heras Monterde;Isabel;Domínguez Munaiz;1;6;3;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO4P;Gold;2;;;Martínez Lobo;Marina;Paz;Celeste;Laura;Clergue;Léa;Godallier;6;1;6;1;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO4P;Gold;2;;;Zanchetta;Erika;Stellato;Emily;Andreína;de los Santos Sarasúa;Julia;Polo Bautista;4;6;4;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Salazar Bengoechea;Alejandra;Sánchez Fallada;Ariana;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;las Heras Monterde;Bárbara;Domínguez Munaiz;Isabel;Ana;Fernández de Ossó Fuentes;Lucía;Martínez Gómez;4;6;0;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Tenorio;Catalina;Bidahorria;Julieta Evangelina;Alicia;Blanco Rojo;Ariadna;Cañellas Rodero;6;2;6;3;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Goenaga García;Carmen;Caldera Sánchez;Beatriz;Gemma;Triay Pons;Lucía;Sáinz Pelegrí;1;6;2;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Amatriaín Armas;Elisabet;Llaguno Zielinski;Patricia;Laura;Clergue;Léa;Godallier;4;6;6;1;6;1
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Zanchetta;Erika;Stellato;Emily;María Virginia;Riera Diambri;Sofía;Araujo;4;6;1;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Martínez Ibáñez;Araceli;Brito;Nelida;Marina;Martínez Lobo;Celeste;Paz;6;2;6;4;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Bye;Bye;Bye;Bye;Marta;Ortega Gallego;Beatriz;González Fernández;0;6;0;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Sánchez Alayeto;María del Pilar;Sánchez Alayeto;María José;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Martínez Fortún;Patricia;Fassio Goyeneche;Martina;Alix;Collombon;Nicole;Traviesa Mola;6;7;1;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Piltcher;Raquel;Alonso de Lera;Lorena;Andreína;de los Santos Sarasúa;Julia;Polo Bautista;4;6;7;5;7;5
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Navarro López-Barajas;Teresa;Osoro Ulrich;Aranzazu;Ana Catarina;Nogueira;Delfina;Brea Senesi;4;6;3;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Navarro Björk;Carolina;Reiter;Cecilia;Marta;Pérez Arias;Marta;Quevedo Alvare;6;1;6;2;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Merino Sáez;Melania;Carnicero Martín;Esther;Valentina;Tommasi;Carolina;Orsi;7;6;6;1;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Cortiles Tapias;Anna;Castelló López;Jessica;Ángela;Caro Cantín;Nuria;Rodríguez Camacho;4;6;6;2;7;6
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO16;Gold;2;;;Bye;Bye;Bye;Bye;Marta;Marrero Marrero;Paula;Josemaría Martín;0;6;0;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8;Gold;2;;;Salazar Bengoechea;Alejandra;Sánchez Fallada;Ariana;Ana;Fernández de Ossó Fuentes;Lucía;Martínez Gómez;6;3;6;0;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8;Gold;2;;;Tenorio;Catalina;Bidahorria;Julieta Evangelina;Gemma;Triay Pons;Lucía;Sáinz Pelegrí;3;6;2;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8;Gold;2;;;Amatriaín Armas;Elisabet;Llaguno Zielinski;Patricia;María Virginia;Riera Diambri;Sofía;Araujo;7;5;4;6;6;7
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8;Gold;2;;;Martínez Ibáñez;Araceli;Brito;Nelida;Marta;Ortega Gallego;Beatriz;González Fernández;6;7;1;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8;Gold;2;;;Sánchez Alayeto;María del Pilar;Sánchez Alayeto;María José;Alix;Collombon;Nicole;Traviesa Mola;7;5;6;1;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8;Gold;2;;;Piltcher;Raquel;Alonso de Lera;Lorena;Ana Catarina;Nogueira;Delfina;Brea Senesi;1;6;4;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8;Gold;2;;;Navarro Björk;Carolina;Reiter;Cecilia;Melania;Merino Sáez;Esther;Carnicero Martín;7;5;4;6;6;4
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO8;Gold;2;;;Cortiles Tapias;Anna;Castelló López;Jessica;Marta;Marrero Marrero;Paula;Josemaría Martín;1;6;3;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO4;Gold;2;;;Salazar Bengoechea;Alejandra;Sánchez Fallada;Ariana;Gemma;Triay Pons;Lucía;Sáinz Pelegrí;3;6;6;3;5;7
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO4;Gold;2;;;Riera Diambri;María Virginia;Araujo;Sofía;Marta;Ortega Gallego;Beatriz;González Fernández;7;5;3;6;3;6
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO4;Gold;2;;;Sánchez Alayeto;María del Pilar;Sánchez Alayeto;María José;Ana Catarina;Nogueira;Delfina;Brea Senesi;6;1;6;4;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO4;Gold;2;;;Navarro Björk;Carolina;Reiter;Cecilia;Marta;Marrero Marrero;Paula;Josemaría Martín;0;6;0;6;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO2;Gold;2;;;Triay Pons;Gemma;Sáinz Pelegrí;Lucía;Marta;Ortega Gallego;Beatriz;González Fernández;6;3;6;3;;
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO2;Gold;2;;;Sánchez Alayeto;María del Pilar;Sánchez Alayeto;María José;Marta;Marrero Marrero;Paula;Josemaría Martín;1;6;7;6;3;6
WPT;Sardegna Open 2020 - Femenino;WPT-OPEN;WO;14.09.2020;;;KO1;Gold;2;;;Triay Pons;Gemma;Sáinz Pelegrí;Lucía;Marta;Marrero Marrero;Paula;Josemaría Martín;6;0;6;7;7;6
WPT;Estrella Damm Open Menorca 2020 - Masculino;WPT-OPEN;MO;28.09.2020;;;KO32PP;Gold;2;;;Pérez Morillas;Javier;del Castillo Marín;Mario;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Estrella Damm Open Menorca 2020 - Masculino;WPT-OPEN;MO;28.09.2020;;;KO32PP;Gold;2;;;Goenaga García;Enrique;Rodríguez Martínez;Alonso;José Carlos;Bernal Rodríguez;Ivan;Defonte Navas;6;3;6;2;;
WPT;Estrella Damm Open Menorca 2020 - Masculino;WPT-OPEN;MO;28.09.2020;;;KO32PP;Gold;2;;;Cerezo Casado;Mario;Andornino;Martín;Javier;Navas Delgado;Pedro;Morales Sureda;6;1;6;1;;
WPT;Estrella Damm Open Menorca 2020 - Masculino;WPT-OPEN;MO;28.09.2020;;;KO32PP;Gold;2;;;García Rodrigo;Pablo;Díaz García;Raúl;Diego;Gil Batista;Fran;Ramírez Navas;6;3;6;3;;
WPT;Estrella Damm Open Menorca 2020 - Masculino;WPT-OPEN;MO;28.09.2020;;;KO32PP;Gold;2;;;Menéndez Gil;Jaime;Jurado Sosa;Francisco;Iván;García Aceituno;Daniel;de Castro Bautista;6;1;6;2;;
WPT;Estrella Damm Open Menorca 2020 - Masculino;WPT-OPEN;MO;28.09.2020;;;KO32PP;Gold;2;;;Solano Marmolejo;José;Benítez Lara;Miguel;Alejandro;Moya Rodríguez;A.;Delgado Sánchez;7;5;6;1;;
WPT;Estrella Damm Open Menorca 2020 - Masculino;WPT-OPEN;MO;28.09.2020;;;KO32PP;Gold;2;;;Mercadal Berenguer;Adriá;Nogueras Lorenzo;Sergi;Alfonso;Viuda Hernández;Alfonso;Sánchez Arriaga;0;6;0;6;;
WPT;Estrella Damm Open Menorca 2020 - Masculino;WPT-OPEN;MO;28.09.2020;;;KO32PP;Gold;2;;;Bye;Bye;Bye;Bye;Francisco Javier;Leal Pérez;Fernando;Poggi;0;6;0;6;;
WPT;Estrella Damm Open Menorca 2020 - Masculino;WPT-OPEN;MO;28.09.2020;;;KO32PP;Gold;2;;;Germán Gutiérrez;Cristian;Pascoal;Vasco;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Estrella Damm Open Menorca 2020 - Masculino;WPT-OPEN;MO;28.09.2020;;;KO32PP;Gold;2;;;González Pérez;Alejandro;Brunelli;Claudia;Iván;Arrondo Pérez;Adrián;Corona Roldán;4;6;1;6;;
WPT;Estrella Damm Open Menorca 2020 - Masculino;WPT-OPEN;MO;28.09.2020;;;KO32PP;Gold;2;;;Rodríguez Vidal;Karlos;Alameda Robles;Francisco;Marc;Pou Serra;Jaume;Oliver Serra;7;6;6;4;;
WPT;Estrella Damm Open Menorca 2020 - Masculino;WPT-OPEN;MO;28.09.2020;;;KO32PP;Gold;2;;;Borrero Fernández de la Puente;Sergio;García Martínez;Hugo;Bastien;Blanque;Jordi;Muñoz Baixas;0;6;0;6;;
