Switzerland;SUIPA Competition;MO;José Manuel;Blánquez Montoya;Blánquez MontoyaJosé Manuel;25.11.2019;1525;;0
Switzerland;SUIPA Competition;MO;José Manuel;Blánquez Montoya;Blánquez MontoyaJosé Manuel;09.12.2019;1425;;-100
Switzerland;SUIPA Competition;MO;José Manuel;Blánquez Montoya;Blánquez MontoyaJosé Manuel;09.12.2019;1625;200;
Switzerland;SUIPA Competition;MO;Dale;Bof;BofDale;23.04.2018;25;25;
Switzerland;SUIPA Competition;MO;Dale;Bof;BofDale;28.05.2018;60;35;
Switzerland;SUIPA Competition;MO;Dale;Bof;BofDale;25.06.2018;160;100;
Switzerland;SUIPA Competition;MO;Dale;Bof;BofDale;01.10.2018;210;50;
Switzerland;SUIPA Competition;MO;Dale;Bof;BofDale;15.10.2018;215;5;
Switzerland;SUIPA Competition;MO;Dale;Bof;BofDale;22.04.2019;190;;-25
Switzerland;SUIPA Competition;MO;Dale;Bof;BofDale;27.05.2019;155;;-35
Switzerland;SUIPA Competition;MO;Dale;Bof;BofDale;24.06.2019;55;;-100
Switzerland;SUIPA Competition;MO;Dale;Bof;BofDale;02.09.2019;155;100;
Switzerland;SUIPA Competition;MO;Dale;Bof;BofDale;30.09.2019;105;;-50
Switzerland;SUIPA Competition;MO;Dale;Bof;BofDale;14.10.2019;100;;-5
Switzerland;SUIPA Competition;MO;Dale;Bof;BofDale;18.11.2019;135;35;
Switzerland;SUIPA Competition;MO;Adrien;Borel;BorelAdrien;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Rolando;Bove;BoveRolando;29.04.2019;100;100;
Switzerland;SUIPA Competition;MO;Rolando;Bove;BoveRolando;26.08.2019;115;15;
Switzerland;SUIPA Competition;MO;Rolando;Bove;BoveRolando;28.10.2019;130;15;
Switzerland;SUIPA Competition;MO;Nicolas;Bravard;BravardNicolas;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Pascal;Brun;BrunPascal;07.10.2019;15;15;
Switzerland;SUIPA Competition;MO;Nicolas;Bucher;BucherNicolas;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;23.04.2018;150;150;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;07.05.2018;300;150;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;25.06.2018;450;150;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;20.08.2018;550;100;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;03.09.2018;600;50;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;17.09.2018;650;50;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;01.10.2018;1000;350;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;15.10.2018;1060;60;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;26.11.2018;1210;150;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;10.12.2018;1560;350;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;22.04.2019;1410;;-150
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;06.05.2019;1260;;-150
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;17.06.2019;1360;100;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;24.06.2019;1210;;-150
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;01.07.2019;1360;150;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;15.07.2019;1510;150;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;19.08.2019;1410;;-100
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;26.08.2019;1460;50;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;02.09.2019;1560;100;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;02.09.2019;1510;;-50
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;16.09.2019;1760;250;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;16.09.2019;1710;;-50
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;30.09.2019;1360;;-350
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;07.10.2019;1510;150;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;14.10.2019;1450;;-60
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;28.10.2019;1550;100;
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;25.11.2019;1400;;-150
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;09.12.2019;1050;;-350
Switzerland;SUIPA Competition;MO;Pascal;Burkhart;BurkhartPascal;09.12.2019;1350;300;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;23.04.2018;150;150;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;07.05.2018;300;150;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;20.08.2018;400;100;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;03.09.2018;450;50;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;17.09.2018;500;50;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;01.10.2018;850;350;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;15.10.2018;910;60;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;26.11.2018;1060;150;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;10.12.2018;1410;350;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;18.03.2019;1510;100;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;22.04.2019;1360;;-150
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;06.05.2019;1210;;-150
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;17.06.2019;1310;100;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;24.06.2019;1395;85;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;01.07.2019;1545;150;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;15.07.2019;1695;150;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;19.08.2019;1595;;-100
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;26.08.2019;1645;50;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;02.09.2019;1595;;-50
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;16.09.2019;1545;;-50
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;30.09.2019;1195;;-350
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;07.10.2019;1345;150;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;14.10.2019;1285;;-60
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;28.10.2019;1385;100;
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;25.11.2019;1235;;-150
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;09.12.2019;885;;-350
Switzerland;SUIPA Competition;MO;Patrik;Burkhart;BurkhartPatrik;30.12.2019;1185;300;
Switzerland;SUIPA Competition;MO;Ramón;Carrasco;CarrascoRamón;24.06.2019;10;10;
Switzerland;SUIPA Competition;MO;Juan;Casanova;CasanovaJuan;17.09.2018;100;100;
Switzerland;SUIPA Competition;MO;Juan;Casanova;CasanovaJuan;11.03.2019;135;35;
Switzerland;SUIPA Competition;MO;Juan;Casanova;CasanovaJuan;08.04.2019;140;5;
Switzerland;SUIPA Competition;MO;Juan;Casanova;CasanovaJuan;29.04.2019;155;15;
Switzerland;SUIPA Competition;MO;Juan;Casanova;CasanovaJuan;16.09.2019;55;;-100
Switzerland;SUIPA Competition;MO;Steve;Cavalli;CavalliSteve;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Mathieu;Chabloz;ChablozMathieu;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Francisco José;Chamut de Diego;Chamut de DiegoFrancisco José;07.10.2019;35;35;
Switzerland;SUIPA Competition;MO;Thibault;Chancerel;ChancerelThibault;17.09.2018;35;35;
Switzerland;SUIPA Competition;MO;Thibault;Chancerel;ChancerelThibault;16.09.2019;0;;-35
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;23.04.2018;25;25;
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;30.04.2018;75;50;
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;30.04.2018;110;35;
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;28.05.2018;145;35;
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;28.05.2018;395;250;
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;03.09.2018;445;50;
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;10.09.2018;545;100;
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;17.09.2018;795;250;
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;15.10.2018;805;10;
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;18.03.2019;840;35;
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;15.04.2019;855;15;
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;22.04.2019;830;;-25
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;29.04.2019;780;;-50
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;29.04.2019;745;;-35
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;27.05.2019;710;;-35
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;27.05.2019;460;;-250
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;02.09.2019;495;35;
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;02.09.2019;445;;-50
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;09.09.2019;345;;-100
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;16.09.2019;95;;-250
Switzerland;SUIPA Competition;MO;Paul;Cherbin;CherbinPaul;14.10.2019;85;;-10
Switzerland;SUIPA Competition;MO;Ricardo;Chvatal;ChvatalRicardo;20.08.2018;35;35;
Switzerland;SUIPA Competition;MO;Ricardo;Chvatal;ChvatalRicardo;10.09.2018;135;100;
Switzerland;SUIPA Competition;MO;Ricardo;Chvatal;ChvatalRicardo;19.08.2019;100;;-35
Switzerland;SUIPA Competition;MO;Ricardo;Chvatal;ChvatalRicardo;09.09.2019;0;;-100
Switzerland;SUIPA Competition;MO;Álvaro;Cifuentes Tenorio;Cifuentes TenorioÁlvaro;07.05.2018;25;25;
Switzerland;SUIPA Competition;MO;Álvaro;Cifuentes Tenorio;Cifuentes TenorioÁlvaro;06.05.2019;0;;-25
Switzerland;SUIPA Competition;MO;Marinelli;Cinzanio;CinzanioMarinelli;03.02.2020;40;40;
Switzerland;SUIPA Competition;MO;Raphaël;Cipriani;CiprianiRaphaël;29.07.2019;15;15;
Switzerland;SUIPA Competition;MO;Raphaël;Cipriani;CiprianiRaphaël;16.09.2019;30;15;
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;26.03.2018;99;99;
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;23.04.2018;449;350;
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;30.04.2018;699;250;
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;07.05.2018;1049;350;
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;20.08.2018;1149;100;
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;11.03.2019;1299;150;
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;25.03.2019;1200;;-99
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;08.04.2019;1260;60;
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;22.04.2019;910;;-350
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;29.04.2019;1060;150;
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;29.04.2019;810;;-250
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;06.05.2019;460;;-350
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;17.06.2019;810;350;
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;05.08.2019;960;150;
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;19.08.2019;860;;-100
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;23.09.2019;1010;150;
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;07.10.2019;1260;250;
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;18.11.2019;1510;250;
Switzerland;SUIPA Competition;MO;Aurélien;Clergue;ClergueAurélien;09.12.2019;2010;500;
Switzerland;SUIPA Competition;MO;Georges;Comelli;ComelliGeorges;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Federico;Conde;CondeFederico;26.03.2018;350;350;
Switzerland;SUIPA Competition;MO;Federico;Conde;CondeFederico;30.04.2018;600;250;
Switzerland;SUIPA Competition;MO;Federico;Conde;CondeFederico;17.09.2018;950;350;
Switzerland;SUIPA Competition;MO;Federico;Conde;CondeFederico;17.09.2018;450;;-350
Switzerland;SUIPA Competition;MO;Federico;Conde;CondeFederico;26.11.2018;1400;450;
Switzerland;SUIPA Competition;MO;Federico;Conde;CondeFederico;25.03.2019;1050;;-350
Switzerland;SUIPA Competition;MO;Federico;Conde;CondeFederico;29.04.2019;800;;-250
Switzerland;SUIPA Competition;MO;Federico;Conde;CondeFederico;25.11.2019;0;;-450
Switzerland;SUIPA Competition;MO;Alain;Cornuz;CornuzAlain;17.09.2018;50;50;
Switzerland;SUIPA Competition;MO;Alain;Cornuz;CornuzAlain;15.10.2018;105;55;
Switzerland;SUIPA Competition;MO;Alain;Cornuz;CornuzAlain;16.09.2019;55;;-50
Switzerland;SUIPA Competition;MO;Alain;Cornuz;CornuzAlain;14.10.2019;0;;-55
Switzerland;SUIPA Competition;MO;Nelson;da Silva;da SilvaNelson;30.04.2018;250;250;
Switzerland;SUIPA Competition;MO;Nelson;da Silva;da SilvaNelson;17.09.2018;350;100;
Switzerland;SUIPA Competition;MO;Nelson;da Silva;da SilvaNelson;18.03.2019;385;35;
Switzerland;SUIPA Competition;MO;Nelson;da Silva;da SilvaNelson;29.04.2019;135;;-250
Switzerland;SUIPA Competition;MO;Nelson;da Silva;da SilvaNelson;02.09.2019;235;100;
Switzerland;SUIPA Competition;MO;Nelson;da Silva;da SilvaNelson;16.09.2019;135;;-100
Switzerland;SUIPA Competition;MO;Nelson;da Silva;da SilvaNelson;07.10.2019;285;150;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;26.03.2018;150;150;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;26.03.2018;250;100;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;30.04.2018;350;100;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;30.04.2018;450;100;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;28.05.2018;550;100;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;25.06.2018;650;100;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;03.09.2018;700;50;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;01.10.2018;950;250;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;15.10.2018;1125;175;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;26.11.2018;1125;0;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;10.12.2018;1160;35;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;18.03.2019;1310;150;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;25.03.2019;1160;;-150
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;25.03.2019;1060;;-100
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;15.04.2019;1210;150;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;29.04.2019;1110;;-100
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;29.04.2019;1010;;-100
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;27.05.2019;910;;-100
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;24.06.2019;995;85;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;24.06.2019;895;;-100
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;15.07.2019;995;100;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;02.09.2019;945;;-50
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;30.09.2019;695;;-250
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;07.10.2019;795;100;
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;14.10.2019;620;;-175
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;25.11.2019;620;;0
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;09.12.2019;585;;-35
Switzerland;SUIPA Competition;MO;Federico;de Carvajal;de CarvajalFederico;09.12.2019;685;100;
Switzerland;SUIPA Competition;MO;Nicolás;de las Heras;de las HerasNicolás;07.10.2019;100;100;
Switzerland;SUIPA Competition;MO;Iván;de Martín Cabrera;de Martín CabreraIván;26.03.2018;100;100;
Switzerland;SUIPA Competition;MO;Iván;de Martín Cabrera;de Martín CabreraIván;26.03.2018;199;99;
Switzerland;SUIPA Competition;MO;Iván;de Martín Cabrera;de Martín CabreraIván;07.05.2018;249;50;
Switzerland;SUIPA Competition;MO;Iván;de Martín Cabrera;de Martín CabreraIván;07.05.2018;284;35;
Switzerland;SUIPA Competition;MO;Iván;de Martín Cabrera;de Martín CabreraIván;11.03.2019;384;100;
Switzerland;SUIPA Competition;MO;Iván;de Martín Cabrera;de Martín CabreraIván;25.03.2019;284;;-100
Switzerland;SUIPA Competition;MO;Iván;de Martín Cabrera;de Martín CabreraIván;25.03.2019;185;;-99
Switzerland;SUIPA Competition;MO;Iván;de Martín Cabrera;de Martín CabreraIván;08.04.2019;285;100;
Switzerland;SUIPA Competition;MO;Iván;de Martín Cabrera;de Martín CabreraIván;06.05.2019;235;;-50
Switzerland;SUIPA Competition;MO;Iván;de Martín Cabrera;de Martín CabreraIván;06.05.2019;200;;-35
Switzerland;SUIPA Competition;MO;Ivo;de Mesquita;de MesquitaIvo;11.03.2019;100;100;
Switzerland;SUIPA Competition;MO;Ivo;de Mesquita;de MesquitaIvo;08.04.2019;110;10;
Switzerland;SUIPA Competition;MO;Ivo;de Mesquita;de MesquitaIvo;29.07.2019;144;34;
Switzerland;SUIPA Competition;MO;Pedro;de Mesquita;de MesquitaPedro;11.03.2019;100;100;
Switzerland;SUIPA Competition;MO;Pedro;de Mesquita;de MesquitaPedro;08.04.2019;110;10;
Switzerland;SUIPA Competition;MO;Pedro;de Mesquita;de MesquitaPedro;29.07.2019;144;34;
Switzerland;SUIPA Competition;MO;Pedro;de Mesquita;de MesquitaPedro;02.09.2019;179;35;
Switzerland;SUIPA Competition;MO;Pedro;de Mesquita;de MesquitaPedro;23.09.2019;214;35;
Switzerland;SUIPA Competition;MO;Pedro;de Mesquita;de MesquitaPedro;18.11.2019;249;35;
Switzerland;SUIPA Competition;MO;Jorge;Dejoz;DejozJorge;20.08.2018;100;100;
Switzerland;SUIPA Competition;MO;Jorge;Dejoz;DejozJorge;24.06.2019;115;15;
Switzerland;SUIPA Competition;MO;Jorge;Dejoz;DejozJorge;01.07.2019;140;25;
Switzerland;SUIPA Competition;MO;Jorge;Dejoz;DejozJorge;19.08.2019;40;;-100
Switzerland;SUIPA Competition;MO;Allyocha;Delaunay;DelaunayAllyocha;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Daniel;Díaz;DíazDaniel;03.02.2020;40;40;
Switzerland;SUIPA Competition;MO;Oliver;Diserens;DiserensOliver;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;José;Domínguez;DomínguezJosé;20.08.2018;50;50;
Switzerland;SUIPA Competition;MO;José;Domínguez;DomínguezJosé;01.07.2019;85;35;
Switzerland;SUIPA Competition;MO;José;Domínguez;DomínguezJosé;19.08.2019;35;;-50
Switzerland;SUIPA Competition;MO;Nicolas;Dumonal;DumonalNicolas;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;David;Emma;EmmaDavid;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Maël;Erard;ErardMaël;02.09.2019;15;15;
Switzerland;SUIPA Competition;MO;Maël;Erard;ErardMaël;09.09.2019;49;34;
Switzerland;SUIPA Competition;MO;Maël;Erard;ErardMaël;28.10.2019;64;15;
Switzerland;SUIPA Competition;MO;Matías;Ezequiel Montano;Ezequiel MontanoMatías;10.09.2018;150;150;
Switzerland;SUIPA Competition;MO;Matías;Ezequiel Montano;Ezequiel MontanoMatías;01.10.2018;165;15;
Switzerland;SUIPA Competition;MO;Matías;Ezequiel Montano;Ezequiel MontanoMatías;09.09.2019;15;;-150
Switzerland;SUIPA Competition;MO;Matías;Ezequiel Montano;Ezequiel MontanoMatías;30.09.2019;0;;-15
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;26.03.2018;100;100;
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;26.03.2018;125;25;
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;30.04.2018;225;100;
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;07.05.2018;375;150;
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;07.05.2018;475;100;
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;17.09.2018;575;100;
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;25.03.2019;475;;-100
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;25.03.2019;450;;-25
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;08.04.2019;555;105;
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;29.04.2019;455;;-100
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;06.05.2019;305;;-150
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;06.05.2019;205;;-100
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;01.07.2019;255;50;
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;26.08.2019;355;100;
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;09.09.2019;455;100;
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;16.09.2019;355;;-100
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;23.09.2019;390;35;
Switzerland;SUIPA Competition;MO;Jérôme;Faure;FaureJérôme;28.10.2019;490;100;
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;26.03.2018;250;250;
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;26.03.2018;300;50;
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;07.05.2018;550;250;
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;17.09.2018;650;100;
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;11.03.2019;675;25;
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;25.03.2019;425;;-250
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;25.03.2019;375;;-50
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;06.05.2019;125;;-250
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;17.06.2019;225;100;
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;01.07.2019;275;50;
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;02.09.2019;325;50;
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;09.09.2019;425;100;
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;16.09.2019;460;35;
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;16.09.2019;360;;-100
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;23.09.2019;395;35;
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;07.10.2019;430;35;
Switzerland;SUIPA Competition;MO;Manuel;Faure;FaureManuel;18.11.2019;465;35;
Switzerland;SUIPA Competition;MO;Matias;Ferri;FerriMatias;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Ibrahim;Fetov;FetovIbrahim;23.04.2018;100;100;
Switzerland;SUIPA Competition;MO;Ibrahim;Fetov;FetovIbrahim;25.06.2018;350;250;
Switzerland;SUIPA Competition;MO;Ibrahim;Fetov;FetovIbrahim;20.08.2018;500;150;
Switzerland;SUIPA Competition;MO;Ibrahim;Fetov;FetovIbrahim;03.09.2018;550;50;
Switzerland;SUIPA Competition;MO;Ibrahim;Fetov;FetovIbrahim;01.10.2018;700;150;
Switzerland;SUIPA Competition;MO;Ibrahim;Fetov;FetovIbrahim;10.12.2018;850;150;
Switzerland;SUIPA Competition;MO;Ibrahim;Fetov;FetovIbrahim;22.04.2019;750;;-100
Switzerland;SUIPA Competition;MO;Ibrahim;Fetov;FetovIbrahim;24.06.2019;500;;-250
Switzerland;SUIPA Competition;MO;Ibrahim;Fetov;FetovIbrahim;01.07.2019;535;35;
Switzerland;SUIPA Competition;MO;Ibrahim;Fetov;FetovIbrahim;15.07.2019;785;250;
Switzerland;SUIPA Competition;MO;Ibrahim;Fetov;FetovIbrahim;19.08.2019;635;;-150
Switzerland;SUIPA Competition;MO;Ibrahim;Fetov;FetovIbrahim;02.09.2019;585;;-50
Switzerland;SUIPA Competition;MO;Ibrahim;Fetov;FetovIbrahim;30.09.2019;435;;-150
Switzerland;SUIPA Competition;MO;Ibrahim;Fetov;FetovIbrahim;07.10.2019;535;100;
Switzerland;SUIPA Competition;MO;Ibrahim;Fetov;FetovIbrahim;09.12.2019;385;;-150
Switzerland;SUIPA Competition;MO;Muhamed;Fetov;FetovMuhamed;23.04.2018;150;150;
Switzerland;SUIPA Competition;MO;Muhamed;Fetov;FetovMuhamed;20.08.2018;249;99;
