International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43569;4320;360;
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43583;4680;360;
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43591;4320;;-360
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43597;4680;360;
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43611;4860;180;
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43612;4500;;-360
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43639;4810;310;
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43640;4630;;-180
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43646;4810;180;
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43654;4500;;-310
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43660;4860;360;
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43688;4950;90;
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43689;4350;;-600
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43703;4170;;-180
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43716;5190;1020;
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43717;5010;;-180
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43731;4700;;-310
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43731;5310;610;
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43738;5130;;-180
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43745;5010;;-120
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43751;5190;180;
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43752;5150;;-40
